,time,x,y,goalx,goaly,yaw,steer,throttle
34,0.0,-6.102221978097369,7.77637185014542,-9.3,7.8,-2.4100346255198577,-0.5911152513025322,0.7
35,0.0,-6.1822869912431795,7.7561749100060915,-9.3,7.8,-2.416497307172664,-0.5913430108171702,0.7
36,0.0,-6.2068469382975255,7.749789347202746,-9.3,7.8,-2.4188124535844433,-0.5911953284799627,0.7
37,0.0,-6.279608812681153,7.73052714273875,-9.3,7.8,-2.4257513809498765,-0.5910690599016781,0.7
38,0.0,-6.331446400856066,7.721227693225599,-9.3,7.8,-2.430098128856865,-0.5903861581886041,0.7
39,0.0,-6.390029576946322,7.71582285405349,-9.3,7.8,-2.434647037791413,-0.588513806473383,0.7
40,0.0,-6.441313334717207,7.7086448273339085,-9.3,7.8,-2.439320259009,-0.5872633982732748,0.7
41,0.0,-6.534661195801997,7.700202868785992,-9.3,7.8,-2.445922199164624,-0.5852020165384425,0.7
42,0.0,-6.566118458110086,7.694858547910863,-9.3,7.8,-2.4483415663035486,-0.5853473958507632,0.7
43,0.0,-6.658401028680899,7.665231469773902,-9.3,7.8,-2.454868706900929,-0.5903481404673722,0.7
44,0.0,-6.709679090046559,7.652316262417176,-9.3,7.8,-2.4588175562688064,-0.5918916169287938,0.7
45,0.0,-6.759108127482889,7.64163374129627,-9.3,7.8,-2.4629259474669167,-0.5927917434055192,0.7
46,0.0,-6.808548381458559,7.621514927613551,-9.3,7.8,-2.4671986237885264,-0.5968987910993436,0.7
47,0.0,-6.855616473320931,7.607277247143772,-9.3,7.8,-2.4708681917344855,-0.5996782331508633,0.7
48,0.0,-6.901391937979062,7.596435807504987,-9.3,7.8,-2.475077453940605,-0.6009644340288258,0.7
49,0.0,-6.948729393395073,7.592977390210913,-9.3,7.8,-2.479708304528271,-0.5995799749051305,0.7
50,0.0,-7.0253223729145144,7.592914055923294,-9.3,7.8,-2.4861623849933605,-0.5968906734170352,0.7
51,0.0,-7.073681782576652,7.588766711782006,-9.3,7.8,-2.4910996472287703,-0.5960334052684908,0.7
52,0.0,-7.122828723206338,7.5767972735636056,-9.3,7.8,-2.496011963503779,-0.5982543366444789,0.7
53,0.0,-7.170084663573955,7.576689724144303,-9.3,7.8,-2.5012374935540023,-0.5956914182810414,0.7
54,0.0,-7.22044073310761,7.575916318827592,-9.3,7.8,-2.5062944234715103,-0.5940219234095236,0.7
55,0.0,-7.245263965944198,7.5732510284640435,-9.3,7.8,-2.511826947135519,-0.5914438193657793,0.7
56,0.0,-7.293698975628025,7.5689443032921835,-9.3,7.8,-2.515955465206999,-0.5922118036288169,0.7
57,0.0,-7.358715847924866,7.57947330829442,-9.3,7.8,-2.521960500608403,-0.5860467727781296,0.7
58,0.0,-7.39974060920562,7.585589906607236,-9.3,7.8,-2.5260675260680823,-0.582110195336315,0.7
59,0.0,-7.448120530898741,7.5869072041506875,-9.3,7.8,-2.530400906322922,-0.5806345431996406,0.7
60,0.0,-7.492393147598416,7.588622469594833,-9.3,7.8,-2.5341322924200242,-0.5790510538198205,0.7
61,0.0,-7.5378670293591155,7.590897037109403,-9.3,7.8,-2.5378439975087796,-0.5773964039701638,0.7
62,0.0,-7.584189668219501,7.591061832548158,-9.3,7.8,-2.542262500220559,-0.5763195026741856,0.7
63,0.0,-7.63567421859307,7.585223817673932,-9.3,7.8,-2.545160672870779,-0.5799247209955987,0.7
64,0.0,-7.713258796786338,7.574827848390314,-9.3,7.8,-2.5512592466006874,-0.5832457191372206,0.7
65,0.0,-7.761704722734146,7.571148059688031,-9.3,7.8,-2.5551060076120264,-0.5874196111146097,0.7
66,0.0,-7.81037135492473,7.575499748846159,-9.3,7.8,-2.5589981684194343,-0.5856099177636829,0.7
67,0.0,-7.854284394399089,7.584154381208992,-9.3,7.8,-2.562716828817155,-0.5813701630562074,0.7
68,0.0,-7.897650403381631,7.595454145873879,-9.3,7.8,-2.5661060488684666,-0.5758233104103297,0.7
69,0.0,-7.9404099501491245,7.60785763808244,-9.3,7.8,-2.5697286626969924,-0.5694213752152223,0.7
70,0.0,-7.98051997123209,7.614901927967268,-9.3,7.8,-2.573933359416174,-0.5655096686520078,0.7
71,0.0,-8.016389069150943,7.618329880840005,-9.3,7.8,-2.5787667298335886,-0.562352953510785,0.7
72,0.0,-8.066633414922764,7.628157332997385,-9.3,7.8,-2.5827513047277635,-0.5576849612457145,0.7
73,0.0,-8.09668170806893,7.629183970523846,-9.3,7.8,-2.5864307357858562,-0.5569795396140167,0.7
74,0.0,-8.133022576268026,7.633588129272904,-9.3,7.8,-2.5902776664266605,-0.5542588892004346,0.7
75,0.0,-8.181581252634583,7.634269410767449,-9.3,7.8,-2.593949249234178,-0.5563180371849983,0.7
76,0.0,-8.222487243178326,7.638665116087073,-9.3,7.8,-2.598501935153613,-0.5531750809669922,0.7
77,0.0,-8.284299710761765,7.621509962592532,-9.3,7.8,-2.601898868577176,-0.5723537030274028,0.7
78,0.0,-8.324798526312742,7.622791976271526,-9.3,7.8,-2.6056854819297057,-0.5722934866091207,0.7
79,0.0,-8.409634351339923,7.604524423661686,-9.3,7.8,-2.611728669454781,-0.5978811332078489,0.7
80,0.0,-8.470546425209676,7.590404949934079,-9.3,7.8,-2.615515471599959,-0.6204073161070953,0.7
81,0.0,-8.530104043059746,7.578235187056164,-9.3,7.8,-2.6196505854136167,-0.6433775249636458,0.7
82,0.0,-8.577208770716405,7.582702071306366,-9.3,7.8,-2.6231428414277413,-0.6492833192623222,0.7
83,0.0,-8.622062373427331,7.57591508681143,-9.3,7.8,-2.6279712514038667,-0.667561073965224,0.7
84,0.0,-8.664738809008544,7.57870093384551,-9.3,7.8,-2.6331480883300884,-0.6748113117821344,0.7
85,0.0,-8.714196525983246,7.58492481521183,-9.3,7.8,-2.6382857097485375,-0.6841684640633506,0.7
86,0.0,-8.76857679945983,7.58739833375336,-9.3,7.8,-2.6438477731314287,-0.7037848037216851,0.7
87,0.0,-8.829255548729178,7.594447206604126,-9.3,7.8,-2.649819203229696,-0.7233084094431037,0.7
88,0.0,-8.868032335721761,7.597128409685665,-9.3,7.8,-2.655491479748061,-0.7413158066593384,0.7
89,0.0,-8.917577688484936,7.6051146050761185,-9.3,7.8,-2.661984129969732,-0.7623416638249102,0.7
90,0.0,-8.972618955154992,7.617450264408338,-9.3,7.8,-2.667760793556406,-0.7876288321983166,0.7
91,0.0,-9.028002132341058,7.63458743053254,-9.3,7.8,-2.673373755487754,-0.8131792059086222,0.7
92,0.0,-9.078908910664923,7.650709848715016,-9.3,7.8,-2.6793420251175593,-0.8475565312230887,0.7
93,0.0,-9.134833769958293,7.661773255521242,-9.3,7.8,-2.6869522598204862,-0.9267786377532484,0.7
94,0.0,-9.216123464835183,7.66288102762879,-9.3,7.8,-2.692604288130287,-1.0,0.7
95,0.0,-9.276705465367375,7.658804019552856,-9.3,7.8,-2.6999938686355525,-1.0,0.7
96,0.0,-9.327721626412549,7.653845088761118,-9.3,7.8,-2.7034707505447835,-1.0,0.7
97,0.0,-9.359933151927988,7.6745314242034155,-9.3,7.8,-2.6997534420464304,-1.0,0.7
98,0.0,-9.375903656266797,7.678101026350297,-9.3,7.8,-2.6997267644884047,-1.0,0.7
99,0.0,-9.396881792783017,7.682245904181231,-9.3,7.8,-2.7003414965744175,-1.0,0.7
100,0.0,-9.401003370474522,7.690236686526214,-9.3,7.8,-2.700102530624117,-1.0,0.7
101,0.0,-9.390472699783288,7.692712583919435,-9.3,7.8,-2.7000458653111403,-1.0,0.7
102,0.0,-9.390238287311046,7.6971683934530795,-9.3,7.8,-2.7000429158855734,-1.0,0.7
103,0.0,-9.38550010075716,7.691180016564962,-9.3,7.8,-2.6998928349641673,-1.0,0.7
104,0.0,-9.388999703298124,7.686283066339149,-9.3,7.8,-2.699830358973502,-1.0,0.7
105,0.0,-9.399710832535838,7.689279033370487,-9.3,7.8,-2.699770234609235,-1.0,0.7
106,0.0,-9.41311330063589,7.708758268306403,-9.3,7.8,-2.69975963576949,-1.0,0.7
107,0.0,-9.421438150697988,7.715904019338938,-9.3,7.8,-2.699754300666291,-1.0,0.7
108,0.0,-9.427329283105221,7.699578560881894,-9.3,7.8,-2.699573879680336,-1.0,0.7
109,0.0,-9.417084515428202,7.671859184587831,-9.3,7.8,-2.6995716242984544,-1.0,0.7
110,0.0,-9.41101621664745,7.6468164116866095,-9.3,7.8,-2.6995716242984544,-1.0,0.7
111,0.0,-9.405580894635042,7.630521765636621,-9.3,7.8,-2.6995716242984544,-1.0,0.7
112,0.0,-9.405658283804991,7.6205631023361295,-9.3,7.8,-2.6995716242984544,-1.0,0.7
113,0.0,-9.407360969032649,7.624696585062733,-9.3,7.8,-2.6995716242984544,-1.0,0.7
114,0.0,-9.413601213423823,7.646926641869661,-9.3,7.8,-2.6995716242984544,-1.0,0.7
