,time,x,y,goalx,goaly,yaw,steer,throttle
97,19.5588960647583,-8.186093184680677,6.983766337901501,-9.3,7.8,-2.8623911304342324,-0.8204235212088882,0.7
98,19.770752668380737,-8.220110575024526,6.976675724467187,-9.3,7.8,-2.8634277385902425,-0.8366081516207242,0.7
99,19.972837686538696,-8.250624671524958,6.9698073841389805,-9.3,7.8,-2.8636642112565234,-0.8525138228080276,0.7
100,20.174614906311035,-8.28709471891508,6.973060653025926,-9.3,7.8,-2.867088913324633,-0.8632503458006466,0.7
101,20.386163473129272,-8.304057588586911,6.974690210810229,-9.3,7.8,-2.8679450533740947,-0.8690658572275007,0.7
102,20.587937355041504,-8.338231941685464,6.973633659486355,-9.3,7.8,-2.872895634821274,-0.8806653678952615,0.7
103,20.789738416671753,-8.37012253334661,6.969391508291099,-9.3,7.8,-2.878478798874492,-0.8929659676067488,0.7
104,20.991914987564087,-8.415840397998085,6.967564066459748,-9.3,7.8,-2.8801500538368465,-0.9150465026396571,0.7
105,21.203633308410645,-8.450933944779536,6.994054848503116,-9.3,7.8,-2.884109403114715,-0.9151493012413908,0.7
106,21.40514302253723,-8.48115081631439,7.0105484345461875,-9.3,7.8,-2.8896749036272387,-0.9171353398296563,0.7
107,21.606717824935913,-8.51243662568496,7.010732582704269,-9.3,7.8,-2.8933665637135295,-0.9312344358467937,0.7
108,21.818827629089355,-8.539527626603732,7.021049720435332,-9.3,7.8,-2.897712531322192,-0.9371527646553488,0.7
109,22.020773887634277,-8.564344013265558,7.027517827900643,-9.3,7.8,-2.90229155079449,-0.9442014524487227,0.7
110,22.222664833068848,-8.612047301731085,7.038542776186391,-9.3,7.8,-2.90778520851588,-0.9560897868633852,0.7
111,22.435083150863647,-8.636839184369652,7.062400465000746,-9.3,7.8,-2.912276535244077,-0.9610253945130459,0.7
112,22.637179374694824,-8.676036708272164,7.067759000311975,-15.0,7.3,-2.9167003961016293,-0.23543975294224534,0.0
113,22.838737726211548,-8.713577403997947,7.055267829142393,-15.0,7.3,-2.9223738581391223,-0.23231648055073292,0.0
114,23.05049228668213,-8.749307337168053,7.067879024921243,-15.0,7.3,-2.9257253546243853,-0.22768693504291365,0.0
115,23.25212597846985,-8.783935303925873,7.079738736973935,-15.0,7.3,-2.926533524662707,-0.22543065650728755,0.0
116,23.45465588569641,-8.794407255680184,7.07769019390216,-15.0,7.3,-2.9265169327542004,-0.22579606123156434,0.0
117,23.666552543640137,-8.802804427098932,7.07317626946975,-15.0,7.3,-2.9253322370402874,-0.22756060256595173,0.0
118,23.86811399459839,-8.810133899470003,7.065414074002632,-15.0,7.3,-2.9262123808985168,-0.22793447571197276,0.0
119,24.069788694381714,-8.801253164734863,7.058938820379974,-15.0,7.3,-2.9262030152646514,-0.2288328728775027,0.0
120,24.281312704086304,-8.795617367061869,7.050688603678604,-15.0,7.3,-2.926353722742609,-0.22986039165256855,0.0
121,24.482821464538574,-8.79855529451555,7.034289302465507,-15.0,7.3,-2.926410551590344,-0.2322022421771433,0.0
122,24.68432092666626,-8.795605846443593,7.025279669283834,-15.0,7.3,-2.9264315084443564,-0.2334695322062004,0.0
123,24.896084547042847,-8.790987108810654,7.0219333091345915,-15.0,7.3,-2.926433439544785,-0.23392230587075927,0.0
124,25.099355459213257,-8.780609762226048,7.0256475367327225,-15.0,7.3,-2.926445447009032,-0.23330795810161076,0.0
125,25.301050186157227,-8.779570929422071,7.019304250740899,-15.0,7.3,-2.926445447009032,-0.23421729296503477,0.0
126,25.50331401824951,-8.786859474850852,7.011726189087522,-15.0,7.3,-2.926445447009032,-0.23536025577164918,0.0
127,25.715011835098267,-8.801533196648162,6.998347959148286,-15.0,7.3,-2.926445447009032,-0.23739698851213334,0.0
128,25.9165678024292,-8.811998911303984,6.987861592897505,-15.0,7.3,-2.926445447009032,-0.23899231366619925,0.0
129,26.12834358215332,-8.813365873867781,6.979906878864277,-15.0,7.3,-2.926445447009032,-0.24015651678800756,0.0
130,26.329991340637207,-8.807408895560886,6.9567893313372355,-15.0,7.3,-2.926445447009032,-0.24346201731511355,0.0
131,26.531622409820557,-8.801028227423291,6.946649104370555,-15.0,7.3,-2.926445447009032,-0.2448784115353323,0.0
